Gene	GV.0	GV.1	MI.0	MI.1	MII.0	MII.1	PN.0	PN.1	CL.0	CL.1	MOR.0	MOR.1	ICM.0	ICM.1	TROPH.0	TROPH.1
Tigger6a	7.033704333	6.933148142	7.012170167	6.990237691	7.304506451	6.931652797	7.049818277	6.944668067	7.51731095	7.030549613	7.20072034	7.408450821	7.998455284	7.804866992	7.196259367	7.451838596
(GACTG)n	-0.004117132	-0.955595107	-0.888696641	-2.655420742	-2.315713374	-1.819891262	0.359321362	-0.637787578	-2.222469659	1.175335052	-0.994036515	-1.071329443	-0.881127965	1.568374374	1.760440306	0.486054311
LSU-rRNA_Hsa	13.54140245	13.36179395	13.15053659	13.12622072	14.18324488	14.21994883	14.11288137	14.00766446	14.20472859	14.46780049	15.77955346	15.74908639	15.57937593	16.22675324	15.36348705	15.37290989
MLT2C1	8.401024331	8.23998216	8.041054912	7.714176604	7.970844388	7.759424675	8.214634815	8.155544777	8.548194234	8.377186695	8.495811446	8.541539055	8.851887356	9.286736	8.406356018	8.713269116
MER61F	3.740043964	3.342085442	3.359230872	3.534403817	3.988067374	3.224502857	3.855747188	3.92699704	4.152569772	4.195234609	4.135246502	4.214072776	5.141239848	5.129089328	3.47664734	3.149019324
U2	6.516305116	6.270014027	6.152049701	5.625350028	6.188112364	5.772565775	6.162991237	6.19087785	6.785958963	6.0110346	7.314302515	7.123427412	7.168720584	7.718121493	7.002933933	7.200299829
UCON11	1.374394491	1.707369906	1.226780576	-1.070458241	0.491641548	-0.234928762	0.721891441	2.169567344	1.684420936	2.092872892	1.32789158	1.250598652	1.44080013	2.946885997	0.538047884	2.360523429
HERV3-int	5.723803323	5.740213163	6.886090419	6.330421195	5.510835113	5.631319849	6.811709704	6.606972656	7.255288607	6.638405248	7.980378075	7.700160027	8.608719995	8.575121206	7.496117204	7.645925648
(CGA)n	5.734650705	6.714470962	6.430222704	7.060541248	6.670128563	7.232676788	6.797519146	6.542121512	6.669314044	7.177837559	4.497816582	4.543380402	4.3283254	4.672711033	4.785975398	5.090916369
MER4D1	8.206310698	8.174546402	8.050882573	7.740113394	7.817428838	7.548615199	7.705518472	7.820277204	8.002737778	8.056618991	8.260992055	8.305881088	8.604701343	8.640908973	8.016480465	8.216241373
MER58C	8.429676927	7.97020656	8.278721505	8.100301412	8.361125232	8.2149077	8.307688594	8.311552803	8.694156263	8.443162123	8.998901821	8.881411805	9.37271952	9.311189043	8.902912094	9.016135461
L2a	14.79697482	14.67202427	14.59216717	14.49173449	14.68088148	14.53372081	14.72781808	14.6683572	15.03968943	14.88006727	15.08526075	15.02721674	15.57029245	15.56306369	14.97621163	15.09556013
LTR35B	5.448741833	4.89407062	4.034135498	4.860279096	4.254142234	3.671961834	4.540651127	4.377162763	4.597709303	4.850900101	3.649819675	4.543380402	4.733581879	4.001333781	4.162538749	4.327356565
MER87B	5.610592712	5.498361382	5.191676775	5.679969613	5.755748988	6.080975545	5.913910214	6.001251595	6.305007347	6.129531362	5.309744233	5.338061494	5.141239848	5.875802899	4.681005838	5.642558797
MSTB2	8.376993162	8.461554169	7.895938205	7.849398246	7.464005981	7.561651689	7.752865045	7.540462288	8.029012751	7.781843083	8.581502732	8.335938322	8.521884058	8.510888879	8.074618901	8.184180164
MER66A	5.787696939	5.73090542	4.624372941	5.361387546	5.184132513	5.528836892	5.590885429	5.591031112	5.93234845	5.766961283	5.448906981	5.670137544	5.805372562	6.385997631	5.36247632	5.977907408
(TTTTC)n	6.748096236	6.586146865	7.036115863	7.091093579	7.362006268	7.009831473	7.013445887	6.94967743	7.462278961	6.974076844	7.879407598	7.920192403	8.345284227	8.315224557	7.629042417	7.798937267
(CCG)n	6.328590802	6.862454416	6.83695364	7.46222236	7.039637722	7.003475978	6.802264858	6.453206954	6.774709822	7.008225066	7.359110311	7.1135459	7.303747378	7.835160914	7.519139422	7.474738998
LTR7Y	10.66423605	10.68781017	9.974715318	10.07611043	9.979194507	9.868796161	10.14745705	10.06985914	10.35046737	10.37691446	11.32873666	11.34414827	11.29473342	11.09232831	10.96745463	10.79477255
MLT2B3	9.522968847	9.458385344	8.927753737	8.868631177	9.165581531	9.021673085	9.160683294	9.136450406	9.481001387	9.317725797	9.33126894	9.26740694	9.621703839	9.749278083	9.023206328	9.171387137
HERVK3-int	9.023236002	9.019297434	8.054794969	8.071648816	8.197027089	8.124088652	8.433845148	8.546261242	8.659409048	8.823193172	9.510782473	9.421525178	9.907590367	9.912670282	9.842589347	9.9102206
(CA)n	12.1057788	12.2278852	11.67949701	11.58036913	11.91618279	11.8150332	12.0056872	11.99785497	12.24710857	12.25607857	12.62285688	12.59145018	12.78254132	12.94004213	12.37370358	12.43405644
(CAT)n	7.187682369	7.202593787	6.818662491	6.862248646	6.670128563	6.460879508	6.937828841	7.060338274	7.023083047	7.450424896	7.239583162	7.200133585	7.638508288	7.489620262	7.297381292	7.611898244
(TCTCTG)n	7.403575517	7.574486043	7.50790814	7.334683222	7.75708916	7.755647984	7.960296181	7.973237219	8.133982311	8.294276125	7.997485331	7.758393292	8.496082565	8.699716913	7.94460723	8.184180164
(TG)n	11.89682513	11.89139697	11.59049417	11.47555194	11.63201487	11.57577675	11.66692878	11.67102545	11.94847251	11.88087145	12.58374633	12.56382183	12.83086158	12.94178333	12.43727891	12.52873968
MLT1A	11.48442599	11.28628876	11.21491902	11.17835882	11.62046445	11.41507582	11.66822917	11.59872497	11.99162175	11.75517475	10.56294844	10.43596968	10.8344051	10.91665992	10.26993257	10.59936239
HERVL74-int	8.899764714	9.063532254	8.380430038	8.15112888	8.380384797	8.378553779	8.300997822	8.095792731	8.436634304	8.455590298	8.503815322	8.414499866	8.176863757	8.524895737	8.509591438	8.620480631
Charlie7a	7.591326853	7.10869857	8.251707116	8.033703663	7.319097676	7.090001821	7.15001894	7.036993185	7.423188773	7.241424242	7.493803519	7.719833446	7.836548458	7.957252712	7.511506097	7.76837055
Charlie13a	6.00038426	5.520138324	5.905719225	6.055385692	5.828944869	5.379781082	6.071602693	5.880537729	6.373720097	6.04432904	7.258628918	6.911664132	7.700072617	7.943413805	7.288475738	7.356419031
LTR82B	7.355193185	7.07231089	7.649168853	7.600787947	7.464005981	7.131393452	7.183143496	7.27110537	7.627717178	7.27920565	7.616988283	7.400345772	7.661903855	7.879441476	7.383537935	7.474738998
Tigger14a	6.607645428	6.217665607	6.500755448	6.455714928	6.39509306	5.928301587	6.406834823	6.395635423	6.693409719	6.579057238	7.20072034	7.316687843	7.574199255	7.617133686	6.924628938	7.227521298
LTR10B1	6.565738476	6.528220671	5.897028265	5.902999971	6.401963049	6.36498408	6.862579222	6.535473136	6.974747034	6.915303134	8.117099156	8.207120016	8.56802068	8.592960012	8.458896938	8.225272357
(CAGC)n	5.723803323	6.467871015	6.733355178	7.029327879	7.21371718	7.71343847	6.177675283	5.921908164	5.859679382	6.631118893	4.936700823	4.354935312	4.248155052	4.672711033	4.162538749	3.424653767
AT_rich	13.38155656	12.50404996	13.78617605	13.60003204	13.43564762	12.883742	13.30823607	13.26071934	13.82582563	13.12155092	14.13930641	14.08392362	14.56695607	14.60320772	13.82195616	14.31812018
L1ME3C	10.37200826	10.1165375	10.66349212	10.47466713	10.25485391	9.994290622	10.30873123	10.22974858	10.67896295	10.29629287	11.1161205	11.05827557	11.55532333	11.47496438	11.08075735	11.11692812
MamRep488	5.251383601	5.110494084	4.346519821	5.065678447	5.184132513	4.974524604	4.986594668	4.788477176	5.034918183	5.205082395	6.017190741	5.871185063	5.887056359	6.09193633	5.582442004	5.819955048
MER41C	7.13543422	7.019775227	6.800136457	6.566166379	6.422378886	6.479316756	6.571557168	6.751664511	7.101710887	6.631118893	7.681920518	7.706747687	7.677292748	8.174224241	7.288475738	7.467145849
MamGypLTR2b	6.642621566	6.484581955	6.159336055	6.006357356	6.664426204	6.506538225	6.549145921	6.312525297	6.813703953	6.477085265	6.165834822	6.06822191	6.826231167	6.630150571	5.428818815	6.368697361
AluJr4	11.52189298	11.31654864	11.40659399	11.49662638	11.57331519	11.47027162	11.54764527	11.45991539	11.81824815	11.62368083	12.28019602	12.20726521	12.71447919	12.79394334	12.18775315	12.24718996
L2c	14.35751143	14.23408791	14.10846814	14.04389414	14.14587798	13.99731726	14.26523212	14.22799401	14.54549491	14.3833492	14.60445222	14.54565008	15.05009432	15.08493622	14.47551366	14.64763237
L1MD3	10.0814881	9.791758723	10.16590768	9.925073387	10.09500296	9.86354203	9.965329921	9.904276964	10.30769279	9.980899807	10.40950816	10.38963832	10.83783295	10.84403332	10.30347213	10.58540212
MER132	-0.741082726	0.918874011	1.433231454	0.804010877	-0.730750873	0.502036832	1.252406158	-0.637787578	1.477970059	-0.409627449	0.590925986	-1.071329443	-0.881127965	-0.753553721	1.275013479	1.223019905
UCON15	0.481309695	-2.540557607	1.433231454	-2.655420742	-2.315713374	0.502036832	0.359321362	1.684140516	-0.637507159	2.253337564	1.32789158	-1.071329443	-0.881127965	2.41637128	-1.046914616	0.486054311
ORSL-2b	6.607645428	5.963268131	5.852770345	6.290023095	6.257933813	5.816733358	6.184961637	6.085588951	6.613580696	6.0110346	6.954330717	6.703457617	6.43175499	6.967545467	5.773264346	6.861093743
MER57A-int	9.008786701	8.740792908	8.935201294	8.776599105	8.866060065	8.726038507	9.036285864	9.015057395	9.387170815	9.062724928	8.738978807	8.671821952	8.789528284	8.866666104	8.295160052	8.453760908
MamRep1879	7.0026297	6.95729423	6.718633673	6.641495465	7.039637722	6.863103321	7.168515284	6.979373745	7.490057341	7.030549613	7.295982332	6.989366489	7.896949164	7.915331263	7.035234425	7.163186656
MER75	6.292340275	6.250605281	6.713692931	6.476436219	5.917906303	6.283396546	6.234961024	6.304726927	6.64480908	6.276873078	6.56820591	6.956576554	7.418080053	6.762146117	6.618421301	6.801958619
MSTA	11.30638205	11.30424622	10.76011031	10.67899222	10.54012842	10.4778848	10.73885445	10.66161126	10.95292395	10.85227158	11.52043099	11.42727049	11.92924283	11.94232703	11.33327585	11.37505118
MER4C	7.110666315	6.87940257	6.76235505	6.858306854	7.017441976	6.931652797	7.222622689	6.846028199	7.368117391	7.111318559	7.332392972	7.142989678	7.390335063	7.668511045	6.86597472	7.181862581
MER4D	7.703242	7.63061919	7.516444822	7.562536956	7.607614111	7.009831473	7.630117248	7.579766286	7.792945393	7.817587356	8.008778501	7.732801579	8.429484816	8.610580934	7.691177643	8.078511349
(TC)n	10.36111172	10.30630392	10.08691253	10.12245098	10.59848487	10.50231858	10.41441008	10.36760305	10.60229024	10.57075018	10.1448752	10.2432538	10.81192333	10.88080358	10.16192937	10.22470957
Tigger12c	7.427171522	7.101494085	7.113180646	6.854354263	7.209807435	7.171630584	7.341500085	7.356565858	7.612001391	7.466889498	8.168354814	8.096088703	8.563886881	8.524895737	7.933224961	8.038082923
L2b	13.92301266	13.8119859	13.65777585	13.55111672	13.74348319	13.61841329	13.88430025	13.83564337	14.10779951	13.99544752	14.08423941	14.00636253	14.49652317	14.52841252	13.90341345	14.09350022
LTR85c	8.363079178	8.347424526	8.395934701	8.554641741	8.222475558	8.024029789	7.65131425	7.66142044	7.913239627	7.778549257	7.098720626	6.792856702	6.893659094	7.480065956	6.86597472	6.801958619
MER58A	10.59932376	10.39221079	10.5275731	10.44540583	10.5338872	10.39655148	10.58039055	10.52397416	10.8461407	10.63180355	11.34107465	11.20741038	11.67370068	11.68081388	11.18640547	11.31074792
(TAGTG)n	-0.741082726	-2.540557607	-2.473659142	-2.655420742	-2.315713374	-1.819891262	-0.126105465	-2.222750079	0.099458435	-1.99458995	0.590925986	0.513633058	0.703834535	0.831408779	0.538047884	0.486054311
Zaphod3	6.625239488	6.676188251	6.506480436	6.691092991	6.698307096	6.151652291	6.609958163	6.446134905	6.740426346	6.695408022	6.954330717	6.805187504	7.352491711	7.30714221	6.618421301	7.306233274
FAM	9.611696393	9.405983196	9.493927386	9.291120062	9.537986046	9.346899488	9.613675145	9.623915603	9.900681773	9.696717381	10.381546	10.23871524	10.82666253	10.72268619	10.09327609	10.37733172
Arthur1A	6.914746105	6.774591955	6.946301036	6.850390812	6.374284597	6.35503442	6.549145921	6.542121512	6.899063858	6.525046303	6.87014963	6.967589547	6.853581655	7.085650067	6.877897887	6.993848951
(ATGTG)n	-0.741082726	-0.955595107	0.69626586	-2.655420742	-2.315713374	-1.819891262	-0.126105465	0.099178016	0.584885263	-0.409627449	2.706403203	2.098595559	3.366799548	2.946885997	3.596941573	1.708446733
MLT1H-int	7.400172932	7.097878307	7.272855179	6.846416443	7.657266412	7.653814487	7.436136959	7.367836971	7.673862745	7.483168317	7.393980771	7.325275339	7.929443669	7.742301306	7.297381292	7.134711487
L1MC1	11.49503115	11.31577065	11.50263647	11.35309542	11.51351384	11.29856321	11.46251549	11.38700581	11.75454188	11.43573192	11.7747681	11.67076943	12.20550588	12.24203679	11.60076865	11.65869017
LTR41B	7.835086656	7.815894363	7.306060213	7.074200002	7.642839341	7.311965698	7.498872714	7.306680475	7.826017215	7.288498403	7.624348988	7.777293498	8.02275388	8.249261294	7.40016861	7.63918407
MER61-int	9.045186901	8.844765569	8.994455745	8.832921536	9.104773239	8.957364053	9.05430102	8.926361912	9.279864921	9.046384649	9.194552331	9.117259403	9.861181471	9.805823369	9.101561966	9.261938895
LTR33A_	8.847007231	8.877822112	8.183659308	8.157558729	8.163056245	8.011415981	8.191307149	8.174924554	8.504599899	8.196469265	7.891659859	7.838563641	8.411193667	8.237968125	7.464838037	7.816971189
MER50B	7.632507489	7.703806228	7.499320644	7.228749777	7.42743802	7.352536246	7.682537003	7.633675449	7.844964701	7.823992228	7.109251294	7.133241702	6.880423267	7.06022747	6.284002262	6.52314363
Charlie16a	7.773302583	7.605374538	7.555628085	7.459622908	7.32272254	7.182923753	7.469338519	7.408426977	7.605666825	7.621958894	8.069358567	8.111064911	8.509040991	8.487237611	7.972676112	8.073519319
LTR54B	8.144613647	7.930101267	7.593775219	7.182207191	7.786262297	7.477024944	8.360126213	8.2780918	8.758383947	8.161493127	7.077425848	7.152672232	7.744580878	7.773923285	6.792289172	7.004379619
MLT1F	10.17852551	10.11743067	9.683371933	9.615750449	9.878119958	9.776764405	9.984769296	9.938066771	10.24691778	10.00576223	9.952138726	9.774944469	10.0635841	10.24150675	9.707137751	9.853104975
Charlie5	9.049537286	8.589369326	9.110833655	9.077170694	8.748355706	8.410129173	8.473063528	8.204562765	8.748355242	8.228204953	8.923335565	8.893011425	9.446424679	9.286736	8.768468679	8.968526171
X5A_LINE	2.317810963	2.103298582	2.655623875	2.09946676	2.076604049	2.93499624	2.978231195	2.532137423	3.392240185	2.253337564	3.253890999	3.452232513	3.762728224	3.153336874	2.653525102	3.544948
U1	2.531935768	2.413638703	2.384321853	1.251469854	3.356711968	2.57242616	2.761419806	2.635230916	3.203795095	2.397727473	3.093426327	3.176598071	3.02576263	2.705877897	2.412517002	2.071016812
L2	13.5436209	13.437773	13.23846478	13.18734699	13.51403413	13.38204119	13.47995268	13.42209199	13.66148616	13.55888936	13.69754345	13.64468615	14.21496946	14.26642786	13.5668173	13.69718213
L1M	6.452031903	6.250605281	6.159336055	6.36971882	6.381254152	6.43277417	6.303510499	6.561884766	6.746197134	6.419037979	7.681920518	7.844549936	7.654147411	7.908224377	7.496117204	7.541336747
MER126	4.685182029	3.609189512	4.002074289	4.310363543	3.51717664	3.224502857	4.266211958	3.203514676	4.571946207	2.959606361	4.291365704	4.420523654	4.846792489	4.375729296	4.975453197	5.204872559
(CATAC)n	1.374394491	1.707369906	3.141050702	-1.070458241	0.491641548	0.502036832	1.799893953	0.584604843	1.236961959	1.705849769	2.175888487	2.098595559	2.578303653	1.568374374	1.275013479	0.486054311
polypyrimidine	6.619398609	6.506566305	6.230244432	6.193202199	6.709426188	6.820353674	6.303510499	6.380876266	6.757669918	6.160228159	6.98895706	6.865308496	7.910034923	7.864831781	6.924628938	6.662643043
LTR13A	7.326799746	7.463662859	6.611149246	6.604322522	5.974305473	6.304230049	7.295117834	7.154460451	7.337863175	7.412677815	7.653421912	7.463945934	8.219534374	8.138229982	7.60054381	7.822932748
MER57C2	5.90757445	5.573184559	5.026186745	5.338932695	5.644288558	5.191335993	5.365747631	5.616453709	5.805436337	5.456621162	5.415354421	5.823488321	5.718784877	5.78560509	5.639585911	5.276131242
MER4B	8.280359986	7.968227555	7.873962227	7.932356775	8.441676635	8.252911272	8.115162712	8.127084012	8.30402958	8.233025994	8.425923663	8.279609739	8.841679566	8.787542894	8.145378198	8.442188426
(CCTAA)n	-2.326045227	-2.540557607	-2.473659142	-2.655420742	-2.315713374	-1.819891262	-0.863071059	-2.222750079	-0.637507159	-1.99458995	-0.994036515	-1.071329443	-0.881127965	-0.753553721	1.275013479	0.486054311
MER70A	6.693545501	6.908591038	6.166585794	5.955604055	6.219562003	6.174462174	6.64207886	6.327996706	6.824654253	6.419037979	6.583392313	6.346523072	6.650253495	6.883070899	5.69455237	6.52314363
Charlie24	7.987971477	7.491488119	7.902466248	7.796820499	7.592679247	7.435137307	7.295117834	7.306680475	7.476235007	7.412677815	7.867050391	8.02406758	8.513334729	8.534158658	7.776452624	7.892613657
X5B_LINE	5.55047172	5.12477831	6.393619598	6.35300788	5.828944869	4.83832022	4.969818955	4.875282004	5.471017298	4.481143481	2.912854081	3.176598071	4.073068345	3.890302469	3.040548225	3.94548593
(ACTTG)n	-0.004117132	-0.955595107	-2.473659142	-2.655420742	-2.315713374	-1.819891262	-2.44803356	-0.637787578	-2.222469659	-0.409627449	-0.994036515	-1.071329443	-0.881127965	-0.753553721	1.275013479	-1.098908189
(CCAA)n	6.177780511	6.142436976	5.3780899	5.447867067	6.990348315	7.065805111	7.100788348	6.929534763	6.984544661	7.31147174	4.620673329	4.214072776	4.545136789	5.475264969	3.707972886	4.629012265
MLT1F1-int	6.465117662	6.12122049	5.750342532	5.872056264	5.766435667	5.711490198	6.023641654	5.972006775	6.048993369	6.219729171	7.022771773	6.277398712	7.352491711	7.085650067	6.452931271	6.478520639
MER45C	8.709441224	8.361063551	8.097145296	8.113590579	8.536816135	8.676962515	8.833316955	8.992176109	8.92155121	9.170945192	10.37501549	10.30099151	10.53935865	11.06542782	10.52625917	10.24594249
G-rich	9.430094071	9.455562756	9.062102236	9.135335008	9.698655868	9.739007719	9.580908483	9.485040416	9.673484233	9.663175086	9.50081907	9.892289175	9.728974098	10.22729989	9.300706752	9.62986266
MamSINE1	7.508425823	7.318977179	7.388978216	7.147095623	7.308168116	7.171630584	7.451323363	7.397469746	7.507151084	7.610889568	8.265706749	7.970329709	8.576252914	8.699716913	7.961514006	8.007000319
HERVK13-int	7.579341778	7.607918975	7.558386585	6.923895196	7.358478894	7.264917125	8.032756641	7.732899828	7.918360111	8.120453701	7.770835076	7.808253807	8.369170453	8.107533185	8.250001591	7.959083533
