Gene	GV.0	GV.1	MI.0	MI.1	MII.0	MII.1	PN.0	PN.1	CL.0	CL.1	MOR.0	MOR.1	ICM.0	ICM.1	TROPH.0	TROPH.1
RNU1-120P	1.658358942	1.662137219	0.030747312	-0.414632785	1.401719153	1.469468883	1.203247285	0.851043034	-1.189530475	-1.870274314	-2.491262009	-0.429835689	-3.758074259	-0.199973128	-0.922672021	-0.782705657
RNU1-2	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-5.136602718	-2.608388584	-0.633137126	0.632226027	0.56763168	-0.670843788	-0.950719337	-0.489479745	-2.507634522	-1.434782354
RNU1-57P	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-5.136602718	-4.930316679	-5.276993316	-3.455236815	-0.169333914	-2.545312906	1.52732796	1.198576249	-2.507634522	-0.782705657
RNU1-59P	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-3.551640217	-4.930316679	0.149271438	-0.516637359	0.678662992	0.823920904	0.329388582	0.247485849	1.116856343	1.043264943
RNU1-82P	0.073396442	-0.235983167	-0.045201542	-0.613941593	0.352250477	-0.689729712	-0.007319701	0.023879631	-1.189530475	-1.580767697	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-4.242137276
RNU11	-3.470924075	-2.473022364	-5.254654907	-2.198904094	-3.489051777	-2.274692213	-1.966677716	-2.608388584	-0.522105814	0.514389536	0.56763168	1.155126812	1.196122051	0.588522767	-0.392157304	0.401718914
RNU12	0.301665429	0.005024933	-0.396673912	-0.976511672	0.352250477	0.612833058	0.289662037	-0.28646049	1.902915774	2.23592509	1.596200832	0.823920904	-1.436146164	0.86415721	0.765383973	1.688600062
RNU2-34P	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-5.136602718	-4.930316679	-5.276993316	-5.040199315	-4.07622451	-4.130275407	0.765487697	0.588522767	-1.770668928	-1.920209181
RNU2-38P	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-5.136602718	-4.930316679	-5.276993316	-0.647881893	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-4.242137276
RNU2-59P	-1.885961574	-1.820945668	-5.254654907	-1.120901582	-3.489051777	-4.596620308	-1.229712122	-0.537999257	1.778289119	2.290717563	4.047896802	3.35354037	3.693136853	4.167143741	3.820292314	3.646605973
RNU2-64P	-5.055886575	-3.695414786	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-3.551640217	-4.930316679	-1.189530475	-0.396343126	0.968169609	0.99900761	0.329388582	-0.199973128	0.551259167	0.615843719
RNU4-52P	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-5.136602718	-4.930316679	-0.232599197	-0.792271802	-4.07622451	-4.130275407	-3.758074259	-2.074442246	-4.092597023	-2.657174775
RNU4ATAC	-0.807959062	-2.473022364	-1.006727394	-1.461938499	-0.681696855	-0.204302885	0.148799501	-0.28646049	-1.576553598	0.386065439	0.011238331	-2.545312906	-3.758074259	0.041034972	-0.633165404	-0.782705657
RNU5B-1	-5.055886575	-3.695414786	-5.254654907	-5.368829095	-2.266659356	-3.011657807	-2.329247795	-4.930316679	-0.522105814	-0.952736474	-2.491262009	-4.130275407	-0.950719337	-3.659404746	-2.507634522	-4.242137276
RNU5E-1	-1.355446857	-2.110452285	-5.254654907	-5.368829095	-1.614582659	-1.426695306	-1.677171099	-1.023426084	-0.75343136	-0.952736474	0.447337446	-1.322920485	-0.950719337	-1.337476651	-0.922672021	-1.920209181
RNU6-1003P	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-5.136602718	-4.930316679	-2.955065221	-5.040199315	-0.906299508	-1.808347312	0.885781931	-2.074442246	-1.770668928	0.005790237
RNU6-1016P	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-5.136602718	-2.608388584	-0.419012321	-3.455236815	-1.754296415	-0.960350405	-1.436146164	-0.489479745	-1.770668928	-1.920209181
RNU6-1048P	0.966481238	0.500982427	1.315200701	0.303596247	1.368929218	1.33411703	1.805911788	2.035467605	-0.633137126	-0.18221832	-1.268869588	-0.960350405	-0.057634541	-1.337476651	-2.507634522	0.150180147
RNU6-125P	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-5.136602718	-4.930316679	-2.469638394	-1.870274314	-0.375784792	0.393286549	0.885781931	0.588522767	0.430964934	-1.434782354
RNU6-135P	-5.055886575	-5.280377286	-2.447299985	-5.368829095	-5.074014278	-4.596620308	-5.136602718	-4.930316679	-0.322797006	-1.339759597	-0.616792891	-1.322920485	-3.758074259	-0.852049824	-0.922672021	-1.072212275
RNU6-2	0.498702276	1.289478322	-2.932726812	-1.281366254	-2.752086183	-3.011657807	0.220949287	0.11407744	-1.029065803	-0.18221832	0.171703004	-1.808347312	-0.29864264	-3.659404746	-2.507634522	-1.072212275
RNU6-228P	0.073396442	-1.820945668	-1.554215189	0.123024001	-0.029620158	0.357576002	0.478107127	-0.28646049	-0.633137126	-1.580767697	-2.491262009	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-2.657174775
RNU6-37P	-0.412030386	-1.373486691	-1.167192066	-0.414632785	0.211387941	-2.274692213	-5.136602718	-2.608388584	-0.522105814	-1.339759597	-1.754296415	-1.808347312	-0.29864264	-3.659404746	-4.092597023	-1.434782354
RNU6-48P	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-3.551640217	-4.930316679	-0.75343136	0.089083702	-0.906299508	-0.960350405	-2.173111758	-3.659404746	-4.092597023	0.28142468
RNU6-531P	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-2.814674623	-3.345354179	-0.75343136	-2.718271221	0.316092913	-1.322920485	-0.29864264	-0.199973128	-0.922672021	0.150180147
RNU6-553P	-5.055886575	-3.695414786	-0.610798718	-5.368829095	-5.074014278	-4.596620308	-5.136602718	-4.930316679	-5.276993316	-5.040199315	-4.07622451	-4.130275407	-3.758074259	-0.489479745	-4.092597023	-4.242137276
RNU6-574P	-1.885961574	-1.820945668	-2.932726812	-3.783866594	-3.489051777	-4.596620308	-1.966677716	-1.760391678	-0.75343136	-0.285311813	-4.07622451	-4.130275407	-0.950719337	0.86415721	-2.507634522	-0.154674435
RNU6-698P	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-5.136602718	-4.930316679	-2.469638394	-5.040199315	-1.754296415	-0.429835689	1.796514593	2.013020596	0.66229048	0.887145741
RNU6-7	-1.14899598	-1.820945668	-2.932726812	-5.368829095	-5.074014278	-2.274692213	-2.814674623	-3.345354179	-0.75343136	-3.455236815	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-4.242137276
RNU6-705P	-5.055886575	-2.958449191	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-5.136602718	-4.930316679	-0.75343136	-1.13330872	-0.375784792	-0.670843788	-0.057634541	-0.199973128	-1.770668928	-1.072212275
RNU6-714P	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-5.136602718	-4.930316679	-2.469638394	-5.040199315	-0.616792891	-2.545312906	0.634243164	-3.659404746	-4.092597023	-2.657174775
RNU6-853P	-2.73395848	-5.280377286	-0.12537189	-1.668389377	-5.074014278	-4.596620308	-5.136602718	-4.930316679	-5.276993316	-5.040199315	-2.491262009	-4.130275407	-2.173111758	-3.659404746	-4.092597023	-4.242137276
RNU6-942P	-3.470924075	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-3.551640217	-4.930316679	-0.232599197	-3.455236815	-0.616792891	-4.130275407	1.196122051	-1.337476651	-2.507634522	0.005790237
RNU6ATAC36P	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-5.136602718	-4.930316679	-1.189530475	-0.18221832	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-4.242137276
RNU7-195P	0.826756474	0.077174718	1.345257935	1.006210336	1.49584133	-0.073058352	1.272788219	1.135772511	0.337716528	0.16925405	-1.754296415	-4.130275407	-3.758074259	-2.074442246	-4.092597023	-1.434782354
RNU7-81P	-2.73395848	-2.958449191	-0.731092951	-5.368829095	-2.266659356	-2.274692213	-3.551640217	-2.608388584	-5.276993316	-5.040199315	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-4.242137276
RNVU1-13	-5.055886575	-5.280377286	-2.084729906	-5.368829095	-3.489051777	-4.596620308	-2.329247795	-3.345354179	0.277595535	-0.285311813	0.781756485	1.079177959	0.996813243	1.698147258	0.951797097	0.005790237
RNVU1-14	-0.807959062	-1.579937568	-2.447299985	-1.909397476	-1.904089276	-0.689729712	-1.436162999	-1.470885061	-0.522105814	1.068325141	0.781756485	1.079177959	2.350450198	2.013020596	1.036685994	0.887145741
RNVU1-6	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-3.551640217	-3.345354179	-0.067539951	-2.232844393	-0.616792891	-0.670843788	-3.758074259	-3.659404746	-1.2852421	-1.434782354
ROBO1	-0.011492456	0.447543168	0.627988142	0.464060919	0.653906177	-0.204302885	0.746040332	0.624272172	-0.522105814	0.004194804	-2.491262009	-0.670843788	-0.950719337	-3.659404746	-4.092597023	-2.657174775
ROBO2	5.944817694	6.010217602	6.148889771	5.754645703	6.312387146	6.277592627	6.284936189	6.277307789	5.000294084	5.172904904	1.133228856	0.99900761	1.451379107	1.766860008	-1.770668928	1.947687283
ROBO3	7.670118656	7.768279867	7.3111612	7.407809552	7.354084134	7.419143179	7.256519556	7.321461578	5.748838352	5.874933134	1.281327495	1.155126812	0.996813243	1.095482756	0.551259167	2.357775566
ROBO4	1.544026267	1.730849969	1.513529417	1.59695519	1.555342342	1.286022741	1.604864269	1.135772511	0.989793224	0.792690699	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-4.242137276
ROCK1	-0.663569153	0.602265763	1.085195096	0.513813954	-0.216033283	0.612833058	-0.278621722	0.11407744	1.230801324	1.025889875	0.678662992	0.262042016	0.329388582	0.588522767	1.333667732	0.401718914
ROCK1P1	2.718900484	2.454332334	2.076261971	1.476660956	0.653906177	0.760931697	0.535822624	0.279136686	1.862558036	1.948485371	2.399508921	2.439580202	0.634243164	1.895184105	1.036685994	1.485783179
ROCK2	-5.055886575	-5.280377286	-0.862337485	-5.368829095	-5.074014278	-3.011657807	-2.329247795	-2.122961757	-1.370102721	-0.516637359	0.171703004	0.624612095	0.765487697	0.041034972	0.430964934	0.512750226
ROGDI	-0.807959062	-0.326180976	-0.731092951	-0.845267139	-1.614582659	-0.509157467	-0.888675204	-0.537999257	-0.884675893	-0.285311813	-0.616792891	-0.960350405	-0.057634541	-1.337476651	-0.922672021	0.401718914
ROM1	-1.355446857	-0.326180976	-1.795223289	-2.561474173	-1.37357456	-0.689729712	-1.229712122	-0.175429177	0.008408903	0.741160398	1.053058507	0.823920904	0.329388582	0.984451443	1.838140315	1.485783179
ROMO1	3.883692639	4.569809551	3.851253601	3.828387598	2.50341455	2.641784431	2.229719497	1.811150307	3.62085214	3.92269669	5.879425398	5.82246584	6.135227272	5.862195693	6.158885388	5.953850022
ROPN1L	4.189666131	4.390278963	3.257097746	3.798589051	2.2569026	2.501411775	3.285462049	2.896231808	1.062856687	1.226587225	-4.07622451	-0.960350405	-0.057634541	0.041034972	-0.633165404	-1.434782354
ROR1	-1.596454957	-1.579937568	1.374701713	1.39935523	-0.986551437	-2.274692213	0.478107127	0.11407744	1.062856687	0.386065439	3.65848511	3.236046807	2.391672861	3.186085305	3.238319856	2.791285726
RORA	-1.14899598	-0.636521097	-1.795223289	-0.976511672	-1.904089276	-3.011657807	-1.436162999	-1.470885061	-1.817561698	-0.516637359	-0.616792891	-2.545312906	-2.173111758	0.041034972	-2.507634522	-4.242137276
RORB	-5.055886575	-5.280377286	-0.045201542	-0.239546078	-3.489051777	-4.596620308	-1.229712122	-0.28646049	3.013025531	3.54851532	2.152594181	2.059549152	-0.588149257	-0.489479745	-0.185706427	0.802256843
ROS1	2.915656979	3.09031012	3.089641001	3.044798834	3.050107034	3.138089312	3.048272625	2.81787617	1.491191009	1.97102794	-0.906299508	-2.545312906	-3.758074259	-3.659404746	-4.092597023	-0.782705657
RP1	-5.055886575	-5.280377286	-5.254654907	-2.561474173	-5.074014278	-4.596620308	-5.136602718	-4.930316679	-0.522105814	0.632226027	-2.491262009	-0.670843788	-2.173111758	-3.659404746	-4.092597023	-4.242137276
RP1-101K10.6	-5.055886575	-5.280377286	-2.447299985	-3.783866594	-3.489051777	-1.789265386	-5.136602718	-2.608388584	-0.884675893	-3.455236815	-2.491262009	-2.545312906	-1.436146164	-3.659404746	-2.507634522	-2.657174775
RP1-102E24.6	0.672033879	0.447543168	-0.12537189	-0.083426876	1.555342342	1.33411703	1.272788219	1.373464069	-0.522105814	0.451653781	2.691959815	3.02959593	1.856635585	2.317875177	2.984218575	2.416074207
RP1-102E24.8	-5.055886575	-5.280377286	-5.254654907	-3.046901	-5.074014278	-4.596620308	-2.814674623	-4.930316679	-0.633137126	-5.040199315	-1.754296415	-4.130275407	-2.173111758	-3.659404746	-4.092597023	-1.072212275
RP1-111C20.4	-2.73395848	-0.525489784	-5.254654907	-0.5108481	-3.489051777	-4.596620308	-0.007319701	-1.760391678	-5.276993316	-1.339759597	-4.07622451	-2.545312906	-3.758074259	-3.659404746	-4.092597023	-4.242137276
RP1-117O3.2	-3.470924075	-3.695414786	-5.254654907	-5.368829095	-3.489051777	-4.596620308	-3.551640217	-3.345354179	-1.817561698	-0.396343126	0.781756485	0.513580783	2.308014932	-0.199973128	0.2997204	0.802256843
RP1-118J21.5	-5.055886575	-5.280377286	-5.254654907	-3.783866594	-5.074014278	-3.011657807	-2.814674623	-3.345354179	-1.370102721	-0.647881893	0.678662992	-1.808347312	0.148816337	-2.074442246	-0.633165404	-1.072212275
RP1-122K4.2	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-5.136602718	-4.930316679	-1.189530475	0.004194804	-4.07622451	-4.130275407	-0.950719337	-3.659404746	-4.092597023	-4.242137276
RP1-122O8.7	-1.14899598	-2.473022364	-1.006727394	-1.281366254	-2.752086183	-2.274692213	-1.677171099	-3.345354179	-1.029065803	-2.232844393	-0.169333914	-0.042812566	-0.950719337	1.095482756	-0.185706427	-1.434782354
RP1-122P22.2	-0.807959062	0.077174718	0.102897097	-0.976511672	0.480574574	0.158267194	0.478107127	0.624272172	0.149271438	-0.516637359	-0.169333914	-0.223384811	2.172663079	1.384989373	1.92977079	1.043264943
RP1-127B20.4	-3.470924075	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-5.136602718	-4.930316679	-5.276993316	-1.339759597	-1.754296415	-0.429835689	0.634243164	-1.337476651	-1.2852421	-0.782705657
RP1-127D3.4	-3.470924075	-3.695414786	-5.254654907	-5.368829095	-2.752086183	-4.596620308	-2.814674623	-1.470885061	-0.75343136	-2.718271221	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-4.242137276
RP1-127L4.7	2.521542253	2.812379855	2.111667307	2.146870743	1.301025154	0.895232788	1.092215973	1.259507879	-0.75343136	-0.792271802	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-2.657174775
RP1-140A9.1	-1.885961574	-1.579937568	-2.932726812	-0.01127709	-2.266659356	-1.789265386	-0.744285295	-0.537999257	-2.955065221	-2.718271221	-0.906299508	0.117652107	-1.436146164	0.86415721	-0.185706427	-1.434782354
RP1-149A16.12	-0.532324619	-2.473022364	-5.254654907	-2.198904094	-5.074014278	-4.596620308	-2.329247795	-4.930316679	-1.817561698	-3.455236815	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-2.657174775
RP1-149A16.16	-0.807959062	-1.192914445	-2.084729906	-1.461938499	-3.489051777	-1.137188689	-0.744285295	-2.608388584	-1.029065803	-5.040199315	-0.616792891	-2.545312906	0.489853255	-0.489479745	-0.633165404	-4.242137276
RP1-149A16.3	-5.055886575	-2.473022364	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-2.329247795	-3.345354179	-0.633137126	-5.040199315	-1.268869588	-0.042812566	-0.29864264	0.732912676	-0.185706427	-1.072212275
RP1-151F17.1	-0.532324619	-0.888059864	-0.210260788	-1.909397476	-1.614582659	-0.689729712	-0.278621722	-1.470885061	-1.189530475	-2.232844393	-1.754296415	-1.322920485	-3.758074259	-2.074442246	-4.092597023	-4.242137276
RP1-151F17.2	-0.663569153	-2.958449191	0.853869549	-1.120901582	-1.37357456	-1.789265386	-1.049139876	-0.842853838	-2.469638394	-5.040199315	-0.906299508	-0.670843788	-3.758074259	-1.337476651	-4.092597023	-0.782705657
RP1-152L7.5	2.566165244	2.187228264	2.196556204	2.61416448	2.085857059	2.223558654	2.598106903	2.382566276	1.352363304	0.890538022	4.778643873	4.797502555	4.258734029	4.621366024	4.337855529	4.154467505
RP1-153P14.5	2.042145508	2.384958631	0.473265547	1.664593907	0.653906177	-0.348692794	1.631581607	1.444722752	-0.75343136	0.451653781	-4.07622451	-1.808347312	-3.758074259	-3.659404746	-4.092597023	-4.242137276
RP1-159A19.3	-1.885961574	-1.820945668	-5.254654907	-1.281366254	-5.074014278	-4.596620308	-2.814674623	-1.760391678	-0.522105814	-0.647881893	-0.616792891	-0.042812566	-0.057634541	0.041034972	0.2997204	-0.33524668
