WT_RNA_Rep1	WT_RNA_Rep2	WT_RNA_Rep3	Null_RNA_Rep1	Null_RNA_Rep2	Null_RNA_Rep3
LOC105378512	0.130206094416745	-0.834935697918638	-1.83934579272987	1.54560326830454	0.860359777061534	-0.129841753999512
TIAL1	6.33002491319007	6.50030062965285	6.62321662348557	6.54279625768594	6.58034818845615	6.60051951450812
RGS10	2.80220916357946	2.68646167402505	3.4108132680123	2.08141811969661	2.57119563940309	3.30243245020464
GRK5	2.1355792665156	2.64247366164771	2.63924540419088	2.68059447963747	2.91183599455262	3.07259606096129
PRDX3	7.62695555707678	7.70569340983305	7.84684572898166	7.79906061336329	7.75931638001763	7.77288120739378
SFXN4	4.3826597136617	4.4324967774371	4.67589023103776	4.54128252521008	4.68609322843399	4.94120799735999
DENND10	5.92714161419586	5.91117316842297	6.03138154971353	5.30941126994805	5.16429660194576	5.2438599906119
EIF3A	8.69182176775615	8.81370081846	8.43204857301135	8.78199517850523	8.76318578810064	8.32400923970552
NANOS1	2.85527979251399	2.83456031301419	2.97707321175597	1.75113347245362	2.00680334516468	1.86088043241248
RPL17P36	-1.68795558259744	-1.04906050327149	0.448230797366716	-1.91382835033275	-1.1520239473943	-0.891682016804747
CACUL1	5.14026443198148	5.24592776441996	5.1017881430869	5.0796315002226	4.95072105231719	4.91006148222792
FAM204A	4.51635814438979	4.62562611665651	4.52749065963969	4.46121108101417	4.46674126141759	4.40653000910881
CASC2	0.0864847169874266	0.139973321118532	-0.500543879278111	-1.63819390771933	-1.76207742907829	-2.24531897141945
RAB11FIP2	4.31796438894638	4.49567215266114	3.80959329733808	4.45203360069624	4.20552805722378	3.29556246083759
EMX2	0.213864023463654	-1.99247697490512	-1.17192113181674	-3.83982776888898	-4.42504244180071	-3.0933158779744
EMX2OS	0.213864023463654	-2.88556177098861	-0.717355268351259	-3.83982776888898	-2.10311434691335	-3.0933158779744
PDZD8	5.00736429986053	5.14549938275113	4.64399580374429	5.39139341182221	5.32482698559613	4.68147118162678
SLC18A2	-0.444029999711353	-0.563633676101244	-0.372219782302572	-2.074293022526	-0.880721925576905	-0.20579060723281
VAX1	-4.35092059531987	-5.69291669304621	-5.92680863398021	-1.40686836161287	-1.055808632135	-1.022926550083
SHTN1	4.40507966821067	4.41430038254517	4.24936451512728	4.57886818071308	4.57401799773567	4.19023554519991
ENO4	-0.102993081876286	0.0350037615169892	-0.717355268351259	-2.99183086233403	-2.55057332388457	-1.16731645941817
MIR9851	-3.61395500115367	-5.69291669304621	-2.01991803837169	-4.57679336305518	-4.42504244180071	-3.0933158779744
CCDC172	0.292935594454853	0.456830426458472	0.943556085603195	2.09090956867391	1.08802714043866	1.72430737953703
GFRA1	4.26501550899742	2.34600229624609	3.64114744143526	2.02311947913195	1.64104674865706	0.813574717634121
ATRNL1	2.55997193084614	2.52140242775456	2.61622318627503	2.64881577096481	3.06413652023063	2.72941426997012
TRUB1	4.38491745284061	4.65470467552192	4.41637708146767	4.5738001601352	4.75403727478472	4.16783879464117
RPL15P13	-3.12852817398342	-2.88556177098861	-1.06882763885264	-4.57679336305518	-3.20265002046427	-3.0933158779744
FHIP2A	3.81733365313793	4.1973475839749	3.77536405138534	4.00440721886978	4.04120399839289	3.1659566090632
LOC124902508	-3.12852817398342	-1.99247697490512	-2.46737701534291	-2.25486526816782	-3.20265002046427	-3.0933158779744
PPIAP19	0.571911544157669	-1.1693547369892	-1.83934579272987	2.13745215461094	1.22839979680321	0.312676481701439
ABLIM1	6.68959745443005	6.711958761969	6.26394201568215	6.55570636657333	6.67540089226427	5.99573729418204
AFAP1L2	3.12751198524748	3.13680604203985	3.60652109832562	1.72698738512192	3.91332254289732	3.62092963969172
VWA2	0.0864847169874266	-0.138327841368573	-0.569256629362125	0.780758641562902	1.12954640987692	0.562035950638156
TDRD1	-4.35092059531987	-5.69291669304621	-2.46737701534291	1.18697229045474	2.47783509130118	2.31946564736408
CCDC186	3.63207297937444	3.92730313246128	3.05333094365895	3.76454013100477	3.98858548722346	2.87477487407086
ADRB1	-4.35092059531987	-2.88556177098861	-1.83934579272987	-2.70232424513904	-3.68807684763451	-3.0933158779744
NHLRC2	4.96120603227173	5.52443521222412	4.70527777885497	4.98481281196445	4.55890121198021	3.89990558939454
DCLRE1A	5.21322889466586	5.33429819211362	4.84880164677933	4.69700223615908	4.40044640898212	4.42553395073329
CASP7	3.30966961021465	3.59940493975583	3.41526603401893	2.75412351505943	2.80056669221928	3.12003140375904
HABP2	-1.68795558259744	-0.335364688428126	-1.53449121120145	-1.40686836161287	-0.518151846192196	0.199465871253448
LOC124902502	-2.02899250043251	-1.99247697490512	-2.46737701534291	-3.35440094171873	-1.61768751974311	-2.60788905080416
TCF7L2	5.08440240480362	4.66573450784668	5.09763849006044	5.15169407718672	4.83313096858948	4.34131234966233
LINC02935	-4.35092059531987	-1.99247697490512	-5.92680863398021	-4.57679336305518	-6.01000494252187	-5.41524397286176
LOC103344931	1.61101136384661	1.60170405584542	1.84797842562096	1.13286488511529	1.14986639425652	0.924606030022864
VTI1A	4.1234613647834	4.02647212789587	4.00835641562349	4.05134835586557	4.01097499638234	4.16407196471825
ZDHHC6	5.33499619928776	5.14392266670251	5.4563556266549	5.46349635797054	5.53544223915622	5.42317210293558
ACSL5	-4.35092059531987	-2.88556177098861	-2.22636891583912	-2.70232424513904	-2.10311434691335	-2.60788905080416
GPAM	4.79967292787051	4.79993792712854	4.27653936899955	4.67980848395424	4.65976594600365	3.97492498333842
ADRA2A	2.1985432241799	1.02132882461991	2.43513513975503	2.21762250329492	2.20431417827889	1.8039245476004
RPL13AP6	-1.54356567326227	-2.23348507440891	-2.01991803837169	-2.25486526816782	-1.61768751974311	-1.50835337725324
SHOC2	4.68525301723361	4.82179736109228	4.30321180172542	4.66399796910678	4.68086606677044	3.97921872174856
BBIP1	3.15422932362326	3.59479568650324	3.55094963246368	2.71168824873904	2.61570390054259	2.98989749027458
PDCD4	4.40952215067677	4.86071260087015	4.64967571281664	3.56105166739321	3.58431966140298	3.24653412491023
PDCD4-AS1	1.00663140929821	1.50675565179015	1.79429055472698	0.105030676918563	-0.337579600550376	0.0766091234679143
RBM20	1.83890396356015	2.76241052725835	1.88697255723683	2.71782738583645	2.75486664821422	2.69849819318743
SMC3	7.48946395539179	7.39006392077918	6.54206991983922	7.21829928476856	6.99929883580296	6.30114681663592
DUSP5	3.52149778303151	3.93096479696725	3.89815010654831	5.76416940119652	6.34286611215613	6.27344345036078
SMNDC1	5.35240624613994	5.49009830783655	5.49262491672517	5.47803702950297	5.55271448452745	5.28259238510062
LOC105378480	-3.61395500115367	-1.60545385179587	-5.92680863398021	-3.83982776888898	-3.68807684763451	-5.41524397286176
MXI1	3.71337308147629	5.10231127298247	4.33646056639245	3.46942119192764	3.56553430431266	3.51253398922058
ADD3	6.7318937423524	7.1318432059079	6.36349826227769	6.26581888378875	6.28030195373603	5.69914908200555
ADD3-AS1	-2.47645147740373	-3.37098859815885	-1.83934579272987	-2.46131614563525	-2.30956522438078	-2.60788905080416
XPNPEP1	6.26348252081695	6.5374040226149	6.35483166608584	6.07515524766826	6.1495510855369	6.19531953106328
XIAPP1	-2.47645147740373	-1.60545385179587	-3.60488053909285	-0.73549110907424	-0.800551576892921	-1.95581235422446
SORCS1	2.94370015357176	2.15883234836985	1.63543379024086	0.178094139108286	0.329845060362754	-0.0576919682436765
YWHAZP5	3.6052135193085	3.78484157339768	3.42413054756622	3.7822240505674	4.07878329619504	3.34297924186496
SORCS3	1.37699985924333	1.52625182741595	0.0955591790482454	-0.0120087442716561	-2.55057332388457	-1.50835337725324
CFAP58-DT	-2.47645147740373	-2.23348507440891	-1.83934579272987	-1.40686836161287	-1.61768751974311	0.139344878815877
CFAP58	0.53985033492537	0.814877947152486	0.376972114196894	-0.952302498147388	-1.055808632135	-1.022926550083
ITPRIP	5.01613006884846	4.68970733352871	4.83391131348541	5.47078501277055	5.48734795095518	5.28779441612466
GSTO2	3.00369611827367	3.11121432813711	3.44169782752748	2.70552287593332	2.65177315525012	3.26775061081992
MIR4482	-1.84842025479069	-2.5229916916039	-2.01991803837169	-2.074293022526	-2.10311434691335	-2.24531897141945
GSTO1	6.61462322012908	7.10656731257381	7.22341464869758	7.26830459791779	7.56305046718683	7.74730470933816
LOC124902497	-0.38129424436339	-0.938029190882742	-2.7568836325379	-0.433835409213139	-0.12736189316003	-0.771387783087035
CFAP43	0.172641360737141	0.373172497411562	0.376972114196894	-1.51789967400161	-1.61768751974311	-0.557262977734188
SFR1	3.2011080160392	3.25836802192076	3.35164082424027	2.68059447963747	2.54074184286137	2.78932717138744
COL17A1	2.70436184018132	1.4260243796773	1.45689565849384	1.50358005340884	1.14986639425652	1.24296750989003
SLK	5.39894883207697	5.62506112936091	4.89416805864103	5.769350969253	5.83352359208922	4.97169627246255
LOC102724351	-0.891488976682574	-0.201063596716535	0.18171582279796	-1.03247284683137	-1.76207742907829	-0.660356470698292
STN1	4.18694489876664	4.65470467552192	4.83557340473018	3.27911330383453	3.45556146228753	3.97921872174856
SH3PXD2A	5.47933050272426	5.45746527577164	5.42357810833263	5.62328785100339	5.70981166049626	5.51623226102503
NEURL1	0.75061743114219	0.456830426458472	0.18171582279796	4.92769461733957	5.13656373321891	5.81177022078737
CALHM3	-2.76595809459872	-3.37098859815885	-5.92680863398021	-1.76943844099758	-1.48644298646486	-0.0576919682436765
CALHM1	-2.47645147740373	-1.60545385179587	-1.17192113181674	-2.46131614563525	-1.76207742907829	-0.461047662474885
LOC124902494	-3.61395500115367	-5.69291669304621	-5.92680863398021	-1.63819390771933	-1.1520239473943	0.199465871253448
CALHM2	0.63397251228992	0.139973321118532	0.867607232369897	2.83542361716128	3.56174770098167	4.01311619984253
PDCD11	7.24821739586797	6.91833869565313	6.79621229783182	7.34070303845551	7.45185814923959	7.20566312302358
ATP5MK	5.98484192371015	5.8262280949512	6.18921035934488	6.12624502593123	6.07845206096436	6.20451749043666
TAF5	4.41173827252711	4.6165596607949	4.48152110678718	4.4297664827944	4.41730790161309	4.58616422153105
PCGF6	4.66495901834627	4.3958715456707	4.64019673626682	4.50801502474918	4.47078525857395	4.35789523385793
INA	4.02266961938998	4.01616711950413	3.81970568715825	4.48839834989876	4.89613405367351	4.67089225216555
RPEL1	0.6640297461461	1.04855029335494	0.612350177127823	0.826928822995828	0.648206540229924	0.650845217596012
ST13P13	-3.12852817398342	-1.78602609743769	-2.7568836325379	1.05741265668582	0.293775805655232	0.199465871253448
NT5C2	4.91664641336317	5.05107616801396	4.485761212825	5.37497702605908	5.4230588226002	4.93237739570637
CNNM2	4.97625776025469	4.84138618940842	4.75179150511925	4.25504166382972	3.96584302548491	3.86784438016224
LOC107984265	-2.23544337789994	-2.23348507440891	-2.01991803837169	-3.83982776888898	-3.20265002046427	-3.0933158779744
AS3MT	-4.35092059531987	-1.99247697490512	-3.60488053909285	-6.16175586377634	-4.42504244180071	-2.24531897141945
BORCS7	1.56396279104218	1.74171153459051	1.65062019405554	1.87716312551596	1.7647821170793	1.68278811009877
PTGES3P4	1.4987451315957	1.29576799372596	1.82138421560925	1.77488207522623	0.835485108422504	1.35294035191517
WBP1L	5.43752586418767	5.47763434227049	5.37868315813048	5.39618642301111	5.76024598487299	5.57273055143439
SFXN2	5.13758905793543	4.57504039135663	5.05832173948669	5.02992028257609	4.5359248265636	4.86436660819072
ARL3	5.90999893834303	5.97995058338758	6.28234007637554	5.22248825846674	5.15301569705892	5.58686780361809
LOC105378460	-1.54356567326227	-1.1693547369892	-3.1194537119226	-2.074293022526	-2.30956522438078	-5.41524397286176
TRIM8	4.83643147788062	4.73439615108875	4.91475571375037	4.52211600484627	4.6895675107654	4.62504574816396
SUFU	5.53630002014851	5.23412047567408	5.38890702404199	4.64479375820962	4.44223629790895	4.52873594148198
ACTR1A	7.55434103971852	7.56343944246796	7.69123267287157	7.42050374966863	7.51881541196163	7.61456087476894
MFSD13A	2.8223401186857	2.48200898945447	2.26794822044204	2.3812759564789	2.51747206353852	2.6346045765888
C10orf95	-0.806600079096061	-1.30059927026745	-1.4032466779232	0.346038776422358	0.676495584661347	0.0766091234679143
C10orf95-AS1	2.1985432241799	2.30143674381265	2.92181430644913	2.66796687130972	3.12698616955836	3.35624549663884
CUEDC2	5.87589295928563	5.88498414384076	6.009461223622	5.23431369386353	5.08209147246892	5.59108210566317
FBXL15	3.47985867224906	3.3704783882423	3.33763396624639	3.48390256863237	3.67123346925593	4.25186756921327
PSD	2.26868804820818	1.63800018506841	2.24811704852047	0.998115473002052	1.32091193559275	1.95107824138406
NFKB2	4.39615345232062	4.8158684690183	4.92259646696755	5.34554326034643	5.79855708743565	5.81177022078737
GBF1	6.3282662436823	6.23449091990282	6.00872477897054	6.5284604166457	6.60447486172346	6.30884348893223
PITX3	-1.68795558259744	-3.37098859815885	-1.67888112053662	-1.76943844099758	-1.36614875274715	-0.0576919682436765
ELOVL3	-2.47645147740373	-0.407514474183962	-1.53449121120145	-1.63819390771933	-6.01000494252187	-1.50835337725324
NOLC1	7.88599051612473	7.7514511753501	7.70220639854225	8.16263567000356	8.24332551364719	8.12476294788953
PPRC1	6.54364457321532	5.75364971601986	6.00133958218883	6.95702302637818	6.99439110890466	6.75311475436213
LDB1	6.90391119416153	6.80668008844354	6.82787012984232	6.68314601224344	6.50347593345718	6.72590522557576
HPS6	4.05988405483677	3.9088540953615	4.03464106041799	4.11087392120003	4.38552919294043	4.46892654624668
ARMH3	5.089948572291	4.97153059150176	4.98682879406889	4.91439166424617	4.94491834950845	5.09947008127673
KCNIP2	1.41284505819005	1.4260243796773	1.69524318547617	-0.0532314069981691	-1.76207742907829	0.257181369109735
KCNIP2-AS1	-2.23544337789994	-1.04906050327149	-1.17192113181674	-2.46131614563525	-6.01000494252187	-1.95581235422446
OGA	7.43275977118141	7.41348266725893	7.19682781982362	7.61806606842572	7.34024365692297	6.96980951548439
NPM3	5.92791600768782	6.00708945783666	6.21370163838801	6.34331132945555	6.50692617947683	6.83889887399399
FGF8	1.11939933946016	0.876938915284738	0.413041368904416	4.21653899213555	5.05944482490591	4.46892654624668
LOC105378458	-4.35092059531987	-5.69291669304621	-5.92680863398021	-1.63819390771933	-1.61768751974311	-1.95581235422446
FBXW4	5.07464500984546	5.26780930179285	5.41025570470453	4.89826449073151	5.03370592082528	4.77828138763945
DPCD	4.44457796904795	4.96082408566036	4.81212804769593	4.02187951769688	4.21278996034624	4.63868190866934
POLL	5.44944008013484	5.45873413692721	5.39793447651421	5.09386288606326	5.03507210941307	5.3913056491242
BTRC	5.81775152281236	5.53168798849229	5.45094416104201	5.62328785100339	5.55176032110584	5.29125204519943
LOC105378453	-3.12852817398342	-2.23348507440891	-1.4032466779232	-1.51789967400161	-1.36614875274715	-1.022926550083
LBX1-AS1	-4.35092059531987	-5.69291669304621	-5.92680863398021	-3.35440094171873	-2.84007994107956	-0.891682016804747
TLX1	-5.93588309604103	-5.69291669304621	-5.92680863398021	-3.83982776888898	-3.20265002046427	-1.16731645941817
KAZALD1	-0.38129424436339	0.0350037615169892	-1.28295244420548	0.142024884400765	0.758179382255055	0.515493364701126
LOC107984262	1.30252164328405	1.20190107026173	0.867607232369897	0.346038776422358	-0.455416090844234	0.774580586018257
SFXN3	0.473507840096674	0.716474243091492	1.62008582590743	1.71476108278866	1.97298863217244	2.73957413619034
PDZD7	0.403966906843597	0.646933309838415	1.47407080230198	1.70243028087794	1.22839979680321	2.78932717138744
LZTS2	6.5859626791209	6.16545290680853	6.28538373792826	5.9026500981147	5.83352359208922	5.89366383120218
TWNK	5.25208749594317	4.9446138584791	5.18367467583602	5.50224689911016	5.52186383265568	5.47121472284195
MRPL43	5.66820676542815	5.7116927047915	5.77752733720211	5.66598378503062	5.8105729401339	6.23266410142005
SEMA4G	3.63586954746252	3.78888273861954	3.75793998644142	2.60973360572426	2.24266048992838	2.56774960183255
SLF2	5.28509975504075	5.17049526589543	4.75706323464239	5.35738892422108	5.27713024356483	4.51105202191935
PAX2	2.39054639108128	-0.563633676101244	-0.972612323593334	-2.70232424513904	-3.68807684763451	-2.60788905080416
HIF1AN	6.18985323335398	6.24114270185458	6.144988888304	6.19607101843444	6.13815383041602	6.13309631481439
NDUFB8	6.45401707673204	6.56653235323948	6.80047369523198	6.43978281216351	6.59060490992483	7.04955700879366
SEC31B	3.12210862671815	3.47951081559927	2.94047010572945	2.04281528047287	1.71109424618531	1.8976389824226
WNT8B	1.89066539124989	0.139973321118532	0.759691893203009	-1.51789967400161	-0.282084487958672	-1.50835337725324
OLMALINC	3.13825836671148	4.09335293460226	3.96649289688035	2.62940702477868	2.65177315525012	3.22500096336059
SCD	9.71446748855044	10.2061333412909	9.98343589518159	9.40611110963861	9.60444610416048	9.40618124923329
PKD2L1	-3.61395500115367	-3.37098859815885	-5.92680863398021	-4.57679336305518	-1.92254210127153	-2.24531897141945
BLOC1S2	5.36045958865186	5.24886454923232	5.38209917008373	5.59104289465918	5.68565835426615	5.624360545092
PHB1P9	-0.32117325192582	-0.938029190882742	-0.254383292008714	-0.489330521804843	-1.36614875274715	-1.32778113161142
CWF19L1	4.91039081530888	5.12486642872832	5.1399532984067	5.06525832987279	5.21821249977156	5.35045651478934
